,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
1388,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moCGOQA2,11/15/2013,177500000.0,0062A00000moCGOQA2,5/31/2013,11/14/2013 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Office,Office,a0A2A00000TzpHKUAZ,005F0000007WnNDIA0,a0I2A00000XQKPCUA5,Existing,"2014 Tax @ $5.03/sf, 2016 Est Tax @ $7.48/sf; 2014 Ops @ $8.90/sf, 2016 Est Ops @ $9.47/sf",a0I2A00000XQKPCUA5,City-0376,Class A,County-0160,N,True,Market-0047,1.0,21.0,,92.0,528.43,,Office,Midwest,361000000.0,11/14/2013,2.07,683151.0,,1967.0
1389,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTezQAE,12/6/2011,0.0,0062A00000moTezQAE,9/14/2010,12/1/2011 0:00,Miscellaneous,True,0.0,2010 3,3,2010,Debt,Office,Office,a0A2A00000TzpHMUAZ,005F0000007WnNDIA0,a0I2A00000XQKPCUA5,Existing,"2014 Tax @ $5.03/sf, 2016 Est Tax @ $7.48/sf; 2014 Ops @ $8.90/sf, 2016 Est Ops @ $9.47/sf",a0I2A00000XQKPCUA5,City-0376,Class A,County-0160,N,True,Market-0047,1.0,21.0,,92.0,528.43,,Office,Midwest,361000000.0,11/14/2013,2.07,683151.0,,1967.0
1391,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moCl1QAE,12/19/2014,280000000.0,0062A00000moCl1QAE,4/25/2014,12/19/2014 0:00,Property Sale,True,0.0,2014 2,2,2014,Investment Sales,Office,Office,a0A2A00000TzoB9UAJ,005F0000007WnNDIA0,a0I2A00000XQJQ5UAP,Existing,"2016 Tax @ $6.69/sf, 2017 Est Tax @ $6.87/sf; 2016 Ops @ $8.75/sf, 2017 Est Ops @ $8.85/sf",a0I2A00000XQJQ5UAP,City-0376,Class A,County-0160,N,False,Market-0047,1.0,35.0,,87.0,257.21,,Office,Midwest,310000000.0,12/19/2014,2.61,1205232.0,,1971.0
1392,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moCjLQAU,9/17/2013,0.0,0062A00000moCjLQAU,9/8/2011,9/11/2013 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Office,Office,a0A2A00000Tzn9ZUAR,005F0000007WnNDIA0,a0I2A00000XQIW5UAP,,,a0I2A00000XQIW5UAP,City-1406,Class A,County-0472,N,False,Market-0164,1.0,3.0,,89.0,109.65,,Office,Southeast,83500000.0,9/11/2013,,761500.0,,1984.0
1393,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moCfJQAU,6/30/2015,0.0,0062A00000moCfJQAU,7/23/2014,6/30/2015 0:00,Joint Venture Equity,True,0.0,2014 3,3,2014,Equity Placement,Office,Office,a0A2A00000TzoH8UAJ,005F0000007WnNDIA0,a0I2A00000XQJVnUAP,Existing,"2016 Tax @ $8.60/sf, 2011 Est Tax @ $7.22/sf; 2007 Ops @ $19.35/sf, 2011 Est Ops @ $9.31/sf",a0I2A00000XQJVnUAP,City-2175,Class A,County-0192,N,True,Market-0245,1.0,10.0,440.0,91.0,841.72,,Office,Mid-Atlantic,193500000.0,4/27/2017,0.77,307705.0,,1969.0
1395,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moClBQAU,6/30/2015,0.0,0062A00000moClBQAU,4/9/2015,6/30/2015 0:00,Joint Venture Equity,True,0.0,2015 2,2,2015,Equity Placement,Office,Office,a0A2A00000TznhaUAB,005F0000007WnNDIA0,a0I2A00000XQIzUUAX,Existing,"2016 Tax @ $7.38/sf, 2005 Est Tax @ $12.93/sf; 2007 Ops @ $18.89/sf",a0I2A00000XQIzUUAX,City-2175,Class A,County-0192,N,True,Market-0245,1.0,11.0,,92.0,1951.57,,Office,Mid-Atlantic,65500000.0,4/27/2017,0.306,132714.0,,1903.0
1396,0012A000023YCBzQAO,24,8967,True,False,1,False,False,False,False,False,True,True,False,16,8,23,32,38,10,False,0062A00000moClQQAU,10/28/2016,0.0,0062A00000moClQQAU,6/16/2016,10/27/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Office,Office,a0A2A00000Tzm8dUAB,005F0000007WnNDIA0,a0I2A00000XQHe8UAH,Existing,2016 Tax @ $2.72/sf,a0I2A00000XQHe8UAH,City-1747,Class B,County-0431,N,False,Market-0245,1.0,4.0,96.0,0.0,96.23,,Office,Mid-Atlantic,4900000.0,10/31/2016,1.1785299999999999,50918.0,,1963.0
1513,0012A000023XpEVQA0,116,16677,True,False,1,False,False,False,False,False,True,True,False,110,6,339,175,373,103,False,0062A00000moTF0QAM,2/2/2012,0.0,0062A00000moTF0QAM,5/31/2011,2/1/2012 0:00,Fixed-rate,True,0.0,2011 2,2,2011,Debt,Retail,Retail,a0A2A00000TzkmPUAR,005F0000007WnNDIA0,a0I2A00000XQGQ5UAP,,,a0I2A00000XQGQ5UAP,City-0126,,County-0613,N,False,Market-0165,,,,99.0,,,Retail,Northeast,,,,221752.0,,2000.0
1521,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaJFQAY,5/3/2013,0.0,0062A00000moaJFQAY,4/4/2012,5/3/2013 0:00,Fixed-rate,True,9.77,2012 2,2,2012,Debt,Healthcare,Healthcare,a0A2A00000TzmJOUAZ,005F0000007WnNDIA0,a0I2A00000XQHMGUA5,Existing,"2016 Tax @ $3.50/sf, 2013 Est Tax @ $4.00/sf; 2011 Ops @ $7.41/sf, 2013 Est Ops @ $7.75/sf",a0I2A00000XQHMGUA5,City-0081,Class A,County-0239,N,False,Market-0013,1.0,14.0,1611.0,96.0,,,Medical Office Building,Southeast,,,1.5,358222.0,,2002.0
1522,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaGQQAY,9/9/2013,0.0,0062A00000moaGQQAY,7/12/2013,9/6/2013 0:00,Fixed-rate,True,0.0,2013 3,3,2013,Debt,Office,Office,a0A2A00000TzplTUAR,005F0000007WnNDIA0,a0I2A00000XQKziUAH,Existing,2016 Tax @ $5.64/sf; 2016 Ops @ $12.28/sf,a0I2A00000XQKziUAH,City-0936,Class A,County-0284,N,True,Market-0106,3.0,24.0,630.0,94.0,520.57,,Office,Southwest,232600000.0,2/7/2013,5.4578,446815.0,,1978.0
1524,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaGQQAY,9/9/2013,0.0,0062A00000moaGQQAY,7/12/2013,9/6/2013 0:00,Fixed-rate,True,0.0,2013 3,3,2013,Debt,Office,Office,a0A2A00000TzqchUAB,005F0000007WnNDIA0,a0I2A00000XQLYoUAP,Existing,2016 Tax @ $5.62/sf; 2016 Ops @ $13.55/sf,a0I2A00000XQLYoUAP,City-0936,Class A,County-0284,N,True,Market-0106,3.0,24.0,625.0,100.0,586.73,,Office,Southwest,232600000.0,2/7/2013,6.1561900000000005,396432.0,,1975.0
1525,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaGQQAY,9/9/2013,0.0,0062A00000moaGQQAY,7/12/2013,9/6/2013 0:00,Fixed-rate,True,0.0,2013 3,3,2013,Debt,Office,Office,a0A2A00000TzrCGUAZ,005F0000007WnNDIA0,a0I2A00000XQM2HUAX,Existing,2016 Tax @ $5.62/sf; 2016 Ops @ $11.92/sf,a0I2A00000XQM2HUAX,City-0936,Class A,County-0284,N,True,Market-0106,,24.0,630.0,,532.34,,Office,Southwest,232600000.0,2/7/2013,3.67,436941.0,,1981.0
1526,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaIWQAY,9/1/2016,0.0,0062A00000moaIWQAY,5/13/2016,9/1/2016 0:00,Fixed-rate,True,0.0,2016 2,2,2016,Debt,Office,Office,a0A2A00000Tznm6UAB,005F0000007WnNDIA0,a0I2A00000XQJ4YUAX,Existing,2015 Tax @ $1.98/sf; 2015 Ops @ $7.14/sf,a0I2A00000XQJ4YUAX,City-0360,Class A,County-0412,N,False,Market-0043,1.0,30.0,1000.0,95.0,308.13,,Office,Mid-Atlantic,215000000.0,8/8/2014,2.41,697765.0,,1997.0
1527,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaJiQAI,9/9/2013,0.0,0062A00000moaJiQAI,7/11/2013,9/6/2013 0:00,Fixed-rate,True,0.0,2013 3,3,2013,Debt,Office,Office,a0A2A00000TzpmeUAB,005F0000007WnNDIA0,a0I2A00000XQKoqUAH,Existing,"2016 Tax @ $3.31/sf, 2005 Est Tax @ $3.26/sf; 2016 Ops @ $8.54/sf, 2010 Est Ops @ $7.73/sf",a0I2A00000XQKoqUAH,City-0081,Class A,County-0239,N,False,Market-0013,1.0,3.0,2057.0,75.0,170.29,,Office,Southeast,137500000.0,11/23/2011,3.855,807435.0,,1990.0
1528,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaHxQAI,10/29/2010,0.0,0062A00000moaHxQAI,6/15/2010,10/28/2010 0:00,Miscellaneous,True,,2010 2,2,2010,Debt,Office,Office,a0A2A00000TzpUnUAJ,005F0000007WnNDIA0,a0I2A00000XQKaJUAX,Existing,"2016 Tax @ $7.18/sf, 2009 Est Tax @ $4.01/sf; 2009 Ops @ $11.00/sf",a0I2A00000XQKaJUAX,City-0090,Class A,County-0636,N,False,Market-0016,,7.0,500.0,100.0,176.63,,Office,Southwest,64800000.0,2/14/2013,19.1,366872.0,,2008.0
1529,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzlzcUAB,005F0000007WnNDIA0,a0I2A00000XQHVIUA5,Existing,"2010 Tax @ $3.30/sf, 2011 Est Tax @ $3.30/sf; 2010 Ops @ $6.25/sf, 2011 Est Ops @ $6.25/sf",a0I2A00000XQHVIUA5,City-1234,,County-0147,N,True,Market-0013,,1.0,2280.0,100.0,283.54,,Retail,Southeast,72585568.22,9/30/2013,22.17,256000.0,,2003.0
1530,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpCJUAZ,005F0000007WnNDIA0,a0I2A00000XQKKvUAP,Existing,"2010 Tax @ $4.25/sf, 2011 Est Tax @ $4.25/sf; 2010 Ops @ $6.25/sf, 2011 Est Ops @ $6.26/sf",a0I2A00000XQKKvUAP,City-1234,,County-0147,N,True,Market-0013,,1.0,1200.0,98.0,283.54,,Retail,Southeast,65213596.44,9/30/2013,29.7,230000.0,,2000.0
1531,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpPPUAZ,005F0000007WnNDIA0,a0I2A00000XQKVsUAP,Existing,2009 Tax @ $14.46/sf,a0I2A00000XQKVsUAP,City-1270,,County-0070,N,True,Market-0148,,1.0,48.0,94.0,204.59,,Retail,Southeast,37849036.31,9/30/2013,10.17,185000.0,,2006.0
1532,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpPQUAZ,005F0000007WnNDIA0,a0I2A00000XQKVtUAP,Existing,,a0I2A00000XQKVtUAP,City-1583,,County-0224,N,True,Market-0013,,1.0,,93.0,219.11,,Retail,Southeast,39924601.15,9/30/2013,19.0,182215.0,,2001.0
1533,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpPRUAZ,005F0000007WnNDIA0,a0I2A00000XQKVuUAP,,,a0I2A00000XQKVuUAP,City-1184,,County-0385,N,True,Market-0140,,,,100.0,,,Retail,West,0.0,8/13/2013,,156860.0,,
1534,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpqOUAR,005F0000007WnNDIA0,a0I2A00000XQKrbUAH,Existing,,a0I2A00000XQKrbUAH,City-1270,,County-0070,N,True,Market-0148,,1.0,,96.0,204.59,,Retail,Southeast,67923675.97,9/30/2013,58.0,332000.0,,2004.0
1535,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moaC4QAI,8/13/2013,0.0,0062A00000moaC4QAI,5/16/2013,,Miscellaneous,True,,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpqPUAR,005F0000007WnNDIA0,a0I2A00000XQKrcUAH,Existing,,a0I2A00000XQKrcUAH,City-0369,,County-0129,N,True,Market-0166,11.0,1.0,,100.0,178.68,,Retail,Mid-Atlantic,67183082.91,9/30/2013,39.53,376000.0,,1996.0
1536,0012A000023Xmd9QAC,10,27307,True,False,1,False,False,False,False,False,True,True,False,8,2,51,22,61,8,False,0062A00000moa9FQAQ,9/27/2013,0.0,0062A00000moa9FQAQ,2/20/2013,9/26/2013 0:00,Property Sale,True,0.0,2013 1,1,2013,Investment Sales,Retail,Retail,a0A2A00000TzpLNUAZ,005F0000007WnNDIA0,a0I2A00000XQKS4UAP,,,a0I2A00000XQKS4UAP,City-1011,,County-0500,N,False,Market-0120,6.0,1.0,,88.0,224.22,,Retail,Midwest,53450000.0,9/26/2013,23.55,238382.0,,2008.0
1537,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTsWQAU,8/7/2014,0.0,0062A00000moTsWQAU,6/13/2014,8/7/2014 0:00,Property Sale,True,0.0,2014 2,2,2014,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzou2UAB,005F0000007WnNDIA0,a0I2A00000XQK4iUAH,Existing,2016 Tax @ $0.00/sf,a0I2A00000XQK4iUAH,City-0488,Class A,County-0172,Y,False,Market-0059,1.0,9.0,295.0,75.0,251.58,328282.83,Hotel-Lodging,Southwest,48500000.0,8/7/2014,5.4,258365.0,198.0,1967.0
1538,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTr0QAE,12/21/2012,0.0,0062A00000moTr0QAE,6/11/2012,12/20/2012 0:00,Fixed-rate,True,0.0,2012 2,2,2012,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzou1UAB,005F0000007WnNDIA0,a0I2A00000XQK4iUAH,Existing,2016 Tax @ $0.00/sf,a0I2A00000XQK4iUAH,City-0488,Class A,County-0172,Y,False,Market-0059,1.0,9.0,295.0,75.0,251.58,328282.83,Hotel-Lodging,Southwest,48500000.0,8/7/2014,5.4,258365.0,198.0,1967.0
1539,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTtKQAU,8/12/2014,0.0,0062A00000moTtKQAU,3/25/2014,8/11/2014 0:00,Fixed-rate,True,0.0,2014 1,1,2014,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzp2uUAB,005F0000007WnNDIA0,a0I2A00000XQKCcUAP,,,a0I2A00000XQKCcUAP,City-1795,,County-0553,N,False,Market-0225,2.0,,,,563.26,238905.33,Hotel-Lodging,Midwest,80750000.0,12/13/2006,4.31,143362.0,338.0,1922.0
1540,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTsNQAU,5/25/2016,0.0,0062A00000moTsNQAU,5/18/2016,5/24/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Land,Land,a0A2A00000TznmBUAR,005F0000007WnNDIA0,a0I2A00000XQJ4gUAH,,,a0I2A00000XQJ4gUAH,City-0745,,County-0154,N,False,Market-0059,,,,,2.42,,Land,Southwest,5050000.0,3/28/2017,3.83,2090880.0,,
1541,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTroQAE,10/15/2012,0.0,0062A00000moTroQAE,4/9/2012,10/15/2012 0:00,Property Sale,True,0.0,2012 2,2,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzl6nUAB,005F0000007WnNDIA0,a0I2A00000XQGjTUAX,Existing,2015 Tax @ $4263.72/Unit,a0I2A00000XQGjTUAX,City-0725,Class A,County-0624,N,False,Market-0059,11.0,3.0,405.0,97.0,142.07,132857.14,Multi-Housing,Southwest,46500000.0,10/15/2012,11.0,327294.0,350.0,1999.0
1542,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTt0QAE,10/10/2014,0.0,0062A00000moTt0QAE,9/2/2014,10/10/2014 0:00,Floating-Rate,True,0.0,2014 3,3,2014,Debt,Multi-Housing,Apartments,a0A2A00000TzoIwUAJ,005F0000007WnNDIA0,a0I2A00000XQJXLUA5,Existing,2016 Combined Tax/Ops @ $7140.23/unit,a0I2A00000XQJXLUA5,City-0488,Class A,County-0172,N,False,Market-0059,31.0,3.0,450.0,95.0,203.16,158160.92,Multi-Housing,Southwest,68800000.0,8/16/2016,13.5,338649.0,435.0,2013.0
1543,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTqfQAE,6/21/2010,0.0,0062A00000moTqfQAE,2/18/2010,6/11/2010 0:00,Fixed-rate,True,0.0,2010 1,1,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzqSKUAZ,005F0000007WnNDIA0,a0I2A00000XQLPsUAP,,,a0I2A00000XQLPsUAP,City-0718,Class A,County-0370,N,False,Market-0084,17.0,3.0,3.0,94.0,96274.51,97711.44,Multi-Housing,Southeast,39280000.0,6/11/2018,39.78239186,408.0,402.0,2001.0
1544,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTKRQA2,2/7/2013,0.0,0062A00000moTKRQA2,6/11/2012,2/1/2013 0:00,Construction Loan,True,0.0,2012 2,2,2012,Debt,Multi-Housing,Apartments,a0A2A00000TznyHUAR,005F0000007WnNDIA0,a0I2A00000XQJF8UAP,Existing,2010 Tax @ $169.89/Unit,a0I2A00000XQJF8UAP,City-0936,Class A,County-0284,N,False,Market-0106,1.0,4.0,311.0,0.0,85.79,71205.95,Multi-Housing,Southwest,15736516.03,12/27/2013,2.5,183430.0,221.0,2013.0
1545,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTY3QAM,5/30/2012,50000000.0,0062A00000moTY3QAM,9/3/2009,5/29/2012 0:00,Property Sale,True,0.0,2009 3,3,2009,Investment Sales,Multi-Housing,Apartments,a0A2A00000TznSzUAJ,005F0000007WnNDIA0,a0I2A00000XQImKUAX,Existing,2013 Tax @ $2083.95/Unit,a0I2A00000XQImKUAX,City-0936,Class A,County-0284,N,False,Market-0106,2.0,4.0,424.0,92.0,168.13,149394.95,Multi-Housing,Southwest,56172500.0,12/6/2017,5.84,334097.0,376.0,2008.0
1546,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTrxQAE,12/9/2011,0.0,0062A00000moTrxQAE,9/22/2011,12/7/2011 0:00,Fixed-rate,True,0.0,2011 3,3,2011,Debt,Multi-Housing,Apartments,a0A2A00000TzmAvUAJ,005F0000007WnNDIA0,a0I2A00000XQHfpUAH,,,a0I2A00000XQHfpUAH,City-1109,Class A,County-0139,N,False,Market-0132,11.0,3.0,,96.0,53.7,52232.14,Multi-Housing,West,8775000.0,12/7/2011,6.79,163406.0,168.0,2007.0
1547,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTsMQAU,4/17/2013,0.0,0062A00000moTsMQAU,7/20/2012,4/16/2013 0:00,Fixed-rate,True,8.75,2012 3,3,2012,Debt,Multi-Housing,Apartments,a0A2A00000Tzo0BUAR,005F0000007WnNDIA0,a0I2A00000XQJHBUA5,,,a0I2A00000XQJHBUA5,City-0012,Class A,County-0615,N,False,Market-0051,2.0,4.0,,,92.83,130281.69,Other,Midwest,28000000.0,4/1/2013,2.16,199297.0,142.0,2010.0
1548,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTtZQAU,5/30/2014,46900000.0,0062A00000moTtZQAU,3/19/2014,5/30/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Office,Office,a0A2A00000TzljHUAR,005F0000007WnNDIA0,a0I2A00000XQHGNUA5,Existing,2016 Tax @ $5.38/sf; 2016 Ops @ $7.99/sf,a0I2A00000XQHGNUA5,City-0526,Class A,County-0186,N,False,Market-0065,1.0,15.0,,80.0,327.69,,Office,West,63750000.0,3/31/2016,0.58,194541.0,,1982.0
1549,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTp4QAE,12/18/2012,0.0,0062A00000moTp4QAE,4/16/2012,12/13/2012 0:00,Floating-Rate,True,6.0,2012 2,2,2012,Debt,Office,Office,a0A2A00000TzljFUAR,005F0000007WnNDIA0,a0I2A00000XQHGNUA5,Existing,2016 Tax @ $5.38/sf; 2016 Ops @ $7.99/sf,a0I2A00000XQHGNUA5,City-0526,Class A,County-0186,N,False,Market-0065,1.0,15.0,,80.0,327.69,,Office,West,63750000.0,3/31/2016,0.58,194541.0,,1982.0
1551,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTtoQAE,6/13/2011,105000000.0,0062A00000moTtoQAE,6/24/2010,5/26/2011 0:00,Joint Venture Equity,True,,2010 2,2,2010,Equity Placement,Office,Office,a0A2A00000TzqD3UAJ,005F0000007WnNDIA0,a0I2A00000XQLBNUA5,Existing,"2015 Tax @ $4.81/sf, 2016 Est Tax @ $6.80/sf; 2015 Ops @ $9.71/sf, 2016 Est Ops @ $9.19/sf",a0I2A00000XQLBNUA5,City-0376,Class A,County-0160,N,True,Market-0047,1.0,4.0,24.0,96.0,,,Office,Midwest,0.0,6/24/2016,0.6887,758961.0,,1981.0
1552,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTsDQAU,6/14/2011,0.0,0062A00000moTsDQAU,10/27/2010,6/9/2011 0:00,Floating-Rate,True,,2010 4,4,2010,Debt,Office,Office,a0A2A00000TzqD4UAJ,005F0000007WnNDIA0,a0I2A00000XQLBNUA5,Existing,"2015 Tax @ $4.81/sf, 2016 Est Tax @ $6.80/sf; 2015 Ops @ $9.71/sf, 2016 Est Ops @ $9.19/sf",a0I2A00000XQLBNUA5,City-0376,Class A,County-0160,N,True,Market-0047,1.0,4.0,24.0,96.0,,,Office,Midwest,0.0,6/24/2016,0.6887,758961.0,,1981.0
1553,0012A000023XoRaQAK,61,64440,True,False,1,False,False,False,False,False,True,True,False,45,16,46,79,54,43,False,0062A00000moSkOQAU,4/26/2006,0.0,0062A00000moSkOQAU,12/16/2005,1/30/2006 0:00,Fixed-rate,True,0.0,2005 4,4,2005,Debt,Office,Office,a0A2A00000TzqD2UAJ,005F0000007WnNDIA0,a0I2A00000XQLBNUA5,Existing,"2015 Tax @ $4.81/sf, 2016 Est Tax @ $6.80/sf; 2015 Ops @ $9.71/sf, 2016 Est Ops @ $9.19/sf",a0I2A00000XQLBNUA5,City-0376,Class A,County-0160,N,True,Market-0047,1.0,4.0,24.0,96.0,,,Office,Midwest,0.0,6/24/2016,0.6887,758961.0,,1981.0
1556,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTr4QAE,1/27/2011,30750000.0,0062A00000moTr4QAE,4/29/2010,1/27/2011 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Office,Office,a0A2A00000TzqkyUAB,005F0000007WnNDIA0,a0I2A00000XQLfvUAH,Existing,2016 Tax @ $5.29/sf; 2011 Est Ops @ $11.00/sf,a0I2A00000XQLfvUAH,City-0936,Class A,County-0284,N,False,Market-0106,1.0,3.0,400.0,100.0,4261.57,,Office,Southwest,613500000.0,6/11/2015,9.0,143961.0,,2007.0
1557,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTrEQAU,6/30/2011,24600000.0,0062A00000moTrEQAU,4/29/2010,6/30/2011 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Office,Office,a0A2A00000TzpUQUAZ,005F0000007WnNDIA0,a0I2A00000XQKa7UAH,Existing,2016 Tax @ $3.75/sf,a0I2A00000XQKa7UAH,City-0936,Class B,County-0284,N,False,Market-0106,2.0,3.0,1045.0,100.0,9670.92,,Office,Southwest,2200000000.0,11/5/2013,12.1,227486.0,,1998.0
