,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
3371,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofurQAA,8/8/2005,0.0,0062A00000mofurQAA,6/10/2005,8/4/2005 0:00,Miscellaneous,True,,2005 2,2,2005,Debt,Multi-Housing,Apartments,a0A2A00000Tzp8JUAR,005F0000007WnNDIA0,a0I2A00000XQKHMUA5,Existing,2016 Tax @ $2531.67/Unit,a0I2A00000XQKHMUA5,City-0936,Class B,County-0284,N,False,Market-0106,43.0,3.0,,97.0,145.2,104703.37,Multi-Housing,Southwest,72035920.0,5/15/2013,15.03,496100.0,688.0,1970.0
3372,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog0iQAA,10/6/2008,0.0,0062A00000mog0iQAA,7/25/2008,10/3/2008 0:00,Joint Venture Equity,True,,2008 3,3,2008,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzpCLUAZ,005F0000007WnNDIA0,a0I2A00000XQKKpUAP,Existing,2015 Tax @ $1276.22/Unit; 2007 Combined Est Tax/Ops @ $3823.24/Unit,a0I2A00000XQKKpUAP,City-1808,Class B,County-0053,N,False,Market-0204,10.0,3.0,400.0,90.0,65.34,45220.59,Multi-Housing,Southwest,12300000.0,4/26/2013,8.865,188241.0,272.0,1978.0
3373,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog1CQAQ,12/20/2006,0.0,0062A00000mog1CQAQ,4/3/2006,12/20/2006 0:00,Joint Venture Equity,True,0.0,2006 2,2,2006,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzpCNUAZ,005F0000007WnNDIA0,a0I2A00000XQKKpUAP,Existing,2015 Tax @ $1276.22/Unit; 2007 Combined Est Tax/Ops @ $3823.24/Unit,a0I2A00000XQKKpUAP,City-1808,Class B,County-0053,N,False,Market-0204,10.0,3.0,400.0,90.0,65.34,45220.59,Multi-Housing,Southwest,12300000.0,4/26/2013,8.865,188241.0,272.0,1978.0
3374,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog2oQAA,12/20/2006,0.0,0062A00000mog2oQAA,10/30/2006,12/20/2006 0:00,Fixed-rate,True,0.0,2006 4,4,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzpCMUAZ,005F0000007WnNDIA0,a0I2A00000XQKKpUAP,Existing,2015 Tax @ $1276.22/Unit; 2007 Combined Est Tax/Ops @ $3823.24/Unit,a0I2A00000XQKKpUAP,City-1808,Class B,County-0053,N,False,Market-0204,10.0,3.0,400.0,90.0,65.34,45220.59,Multi-Housing,Southwest,12300000.0,4/26/2013,8.865,188241.0,272.0,1978.0
3375,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofxjQAA,10/18/2004,0.0,0062A00000mofxjQAA,7/13/2004,10/11/2004 0:00,Joint Venture Equity,True,0.0,2004 3,3,2004,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzqiRUAR,005F0000007WnNDIA0,a0I2A00000XQLdHUAX,Existing,2015 Tax @ $746.34/Unit,a0I2A00000XQLdHUAX,City-0070,Class B,County-0624,N,False,Market-0059,32.0,3.0,,94.0,448.19,179383.12,Multi-Housing,Southwest,110500000.0,3/26/2015,11.3,246547.0,616.0,1985.0
3376,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofymQAA,9/13/2005,0.0,0062A00000mofymQAA,5/25/2005,9/9/2005 0:00,Joint Venture Equity,True,0.0,2005 2,2,2005,Equity Placement,Multi-Housing,Apartments,a0A2A00000Tzq8IUAR,005F0000007WnNDIA0,a0I2A00000XQL6iUAH,Existing,2016 Tax @ $1026.27/Unit,a0I2A00000XQL6iUAH,City-0936,Class A,County-0284,N,False,Market-0106,40.0,2.0,345.0,82.0,40.06,40865.38,Multi-Housing,Southwest,17000000.0,9/10/2012,19.0,424386.0,416.0,1983.0
3377,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog6WQAQ,9/12/2005,0.0,0062A00000mog6WQAQ,6/10/2005,9/9/2005 0:00,Fixed-rate,True,0.0,2005 2,2,2005,Debt,Multi-Housing,Apartments,a0A2A00000Tzq8JUAR,005F0000007WnNDIA0,a0I2A00000XQL6iUAH,Existing,2016 Tax @ $1026.27/Unit,a0I2A00000XQL6iUAH,City-0936,Class A,County-0284,N,False,Market-0106,40.0,2.0,345.0,82.0,40.06,40865.38,Multi-Housing,Southwest,17000000.0,9/10/2012,19.0,424386.0,416.0,1983.0
3378,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog1qQAA,6/16/2006,0.0,0062A00000mog1qQAA,3/31/2006,6/15/2006 0:00,Joint Venture Equity,True,0.0,2006 1,1,2006,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzoV2UAJ,005F0000007WnNDIA0,a0I2A00000XQJiSUAX,Existing,2016 Tax @ $1778.27/Unit; 2006 Combined Est Tax/Ops @ $4121.71/Unit,a0I2A00000XQJiSUAX,City-0936,Class B,County-0284,N,True,Market-0106,12.0,2.0,1480.0,95.0,85.07,64720.15,Multi-Housing,Southwest,34690000.0,11/1/2016,20.7,407784.0,536.0,1982.0
3379,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog2AQAQ,6/16/2006,0.0,0062A00000mog2AQAQ,3/31/2006,6/15/2006 0:00,Fixed-rate,True,0.0,2006 1,1,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzoV1UAJ,005F0000007WnNDIA0,a0I2A00000XQJiSUAX,Existing,2016 Tax @ $1778.27/Unit; 2006 Combined Est Tax/Ops @ $4121.71/Unit,a0I2A00000XQJiSUAX,City-0936,Class B,County-0284,N,True,Market-0106,12.0,2.0,1480.0,95.0,85.07,64720.15,Multi-Housing,Southwest,34690000.0,11/1/2016,20.7,407784.0,536.0,1982.0
3381,0012A000023YEoSQAW,36,4905,True,False,0,False,False,False,False,False,False,True,False,32,4,14,43,16,32,False,0062A00000moF5pQAE,2/22/2016,0.0,0062A00000moF5pQAE,11/9/2015,2/16/2016 0:00,Fixed-rate,True,0.0,2015 4,4,2015,Debt,Multi-Housing,Apartments,a0A2A00000TzoV7UAJ,005F0000007WnNDIA0,a0I2A00000XQJiSUAX,Existing,2016 Tax @ $1778.27/Unit; 2006 Combined Est Tax/Ops @ $4121.71/Unit,a0I2A00000XQJiSUAX,City-0936,Class B,County-0284,N,True,Market-0106,12.0,2.0,1480.0,95.0,85.07,64720.15,Multi-Housing,Southwest,34690000.0,11/1/2016,20.7,407784.0,536.0,1982.0
3382,0012A000023YEoSQAW,36,4905,True,False,0,False,False,False,False,False,False,True,False,32,4,14,43,16,32,False,0062A00000moFIbQAM,2/24/2016,0.0,0062A00000moFIbQAM,1/26/2016,10/17/2016 0:00,Joint Venture Equity,True,0.0,2016 1,1,2016,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzoV8UAJ,005F0000007WnNDIA0,a0I2A00000XQJiSUAX,Existing,2016 Tax @ $1778.27/Unit; 2006 Combined Est Tax/Ops @ $4121.71/Unit,a0I2A00000XQJiSUAX,City-0936,Class B,County-0284,N,True,Market-0106,12.0,2.0,1480.0,95.0,85.07,64720.15,Multi-Housing,Southwest,34690000.0,11/1/2016,20.7,407784.0,536.0,1982.0
3383,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofyEQAQ,6/29/2007,0.0,0062A00000mofyEQAQ,4/27/2007,6/27/2007 0:00,Fixed-rate,True,0.0,2007 2,2,2007,Debt,Multi-Housing,Apartments,a0A2A00000TzqiaUAB,005F0000007WnNDIA0,a0I2A00000XQLdlUAH,,,a0I2A00000XQLdlUAH,City-0081,Class A,County-0183,N,True,Market-0013,,,,91.0,,,Multi-Housing,Southeast,,,,,256.0,1999.0
3384,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofzQQAQ,6/29/2007,0.0,0062A00000mofzQQAQ,4/27/2007,6/27/2007 0:00,Joint Venture Equity,True,0.0,2007 2,2,2007,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzqibUAB,005F0000007WnNDIA0,a0I2A00000XQLdlUAH,,,a0I2A00000XQLdlUAH,City-0081,Class A,County-0183,N,True,Market-0013,,,,91.0,,,Multi-Housing,Southeast,,,,,256.0,1999.0
3385,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofzMQAQ,10/25/2006,0.0,0062A00000mofzMQAQ,8/22/2006,10/25/2006 0:00,Fixed-rate,True,0.0,2006 3,3,2006,Debt,Multi-Housing,Apartments,a0A2A00000TznMaUAJ,005F0000007WnNDIA0,a0I2A00000XQIgZUAX,Existing,2016 Tax @ $622.25/Unit; 2006 Combined Est Tax/Ops @ $3552.90/Unit,a0I2A00000XQIgZUAX,City-1421,Class B,County-0162,N,True,Market-0013,10.0,2.0,180.0,97.0,76.21,86578.95,Multi-Housing,Southeast,9870000.0,2/1/2016,10.94,129504.0,114.0,2001.0
3386,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog09QAA,10/26/2006,0.0,0062A00000mog09QAA,8/22/2006,10/25/2006 0:00,Joint Venture Equity,True,0.0,2006 3,3,2006,Equity Placement,Multi-Housing,Apartments,a0A2A00000TznMbUAJ,005F0000007WnNDIA0,a0I2A00000XQIgZUAX,Existing,2016 Tax @ $622.25/Unit; 2006 Combined Est Tax/Ops @ $3552.90/Unit,a0I2A00000XQIgZUAX,City-1421,Class B,County-0162,N,True,Market-0013,10.0,2.0,180.0,97.0,76.21,86578.95,Multi-Housing,Southeast,9870000.0,2/1/2016,10.94,129504.0,114.0,2001.0
3388,0012A000023Y5PHQA0,39,4786,True,False,0,False,False,False,False,False,True,True,False,39,0,9,60,38,17,False,0062A00000moE0iQAE,2/1/2016,10300000.0,0062A00000moE0iQAE,9/8/2015,2/1/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000TznMcUAJ,005F0000007WnNDIA0,a0I2A00000XQIgZUAX,Existing,2016 Tax @ $622.25/Unit; 2006 Combined Est Tax/Ops @ $3552.90/Unit,a0I2A00000XQIgZUAX,City-1421,Class B,County-0162,N,True,Market-0013,10.0,2.0,180.0,97.0,76.21,86578.95,Multi-Housing,Southeast,9870000.0,2/1/2016,10.94,129504.0,114.0,2001.0
3389,0012A000023XqdtQAC,14,16061,True,False,0,False,False,False,False,False,True,True,False,11,3,38,28,38,9,False,0062A00000mo8hIQAQ,2/1/2016,0.0,0062A00000mo8hIQAQ,11/18/2015,2/1/2016 0:00,Floating-Rate,True,0.0,2015 4,4,2015,Debt,Multi-Housing,Apartments,a0A2A00000TznMZUAZ,005F0000007WnNDIA0,a0I2A00000XQIgZUAX,Existing,2016 Tax @ $622.25/Unit; 2006 Combined Est Tax/Ops @ $3552.90/Unit,a0I2A00000XQIgZUAX,City-1421,Class B,County-0162,N,True,Market-0013,10.0,2.0,180.0,97.0,76.21,86578.95,Multi-Housing,Southeast,9870000.0,2/1/2016,10.94,129504.0,114.0,2001.0
3390,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog5jQAA,4/9/2007,0.0,0062A00000mog5jQAA,2/25/2007,4/4/2007 0:00,Fixed-rate,True,0.0,2007 1,1,2007,Debt,Multi-Housing,Apartments,a0A2A00000TznlcUAB,005F0000007WnNDIA0,a0I2A00000XQJ3yUAH,Existing,2016 Tax @ $1612.81/Unit; 2007 Combined Est Tax/Ops @ $5400.77/Unit,a0I2A00000XQJ3yUAH,City-1018,Class A,County-0241,N,True,Market-0106,12.0,2.0,249.0,95.0,96.53,94804.4,Multi-Housing,Southwest,18960880.0,10/24/2013,10.89,196428.0,200.0,1996.0
3391,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog6bQAA,4/9/2007,0.0,0062A00000mog6bQAA,2/25/2007,4/4/2007 0:00,Joint Venture Equity,True,0.0,2007 1,1,2007,Equity Placement,Multi-Housing,Apartments,a0A2A00000TznldUAB,005F0000007WnNDIA0,a0I2A00000XQJ3yUAH,Existing,2016 Tax @ $1612.81/Unit; 2007 Combined Est Tax/Ops @ $5400.77/Unit,a0I2A00000XQJ3yUAH,City-1018,Class A,County-0241,N,True,Market-0106,12.0,2.0,249.0,95.0,96.53,94804.4,Multi-Housing,Southwest,18960880.0,10/24/2013,10.89,196428.0,200.0,1996.0
3393,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog4kQAA,11/16/2012,0.0,0062A00000mog4kQAA,10/12/2012,11/15/2012 0:00,Fixed-rate,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000TzpkMUAR,005F0000007WnNDIA0,a0I2A00000XQKaGUAX,,,a0I2A00000XQKaGUAX,City-1526,Class A,County-0142,N,False,Market-0112,9.0,3.0,3.0,88.0,95360.82,95360.82,Multi-Housing,Southeast,18500000.0,6/16/2018,18.9,194.0,194.0,2007.0
3394,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog4qQAA,3/12/2013,0.0,0062A00000mog4qQAA,12/14/2012,3/12/2013 0:00,Fixed-rate,True,9.5,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000TzpJFUAZ,005F0000007WnNDIA0,a0I2A00000XQKQTUA5,,,a0I2A00000XQKQTUA5,City-0941,Class A,County-0284,N,False,Market-0106,11.0,,,94.0,86.67,97500.0,Multi-Housing,Southwest,24570000.0,2/25/2013,13.16,283482.0,252.0,2012.0
3395,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog0dQAA,4/14/2011,0.0,0062A00000mog0dQAA,7/27/2010,4/13/2011 0:00,Fixed-rate,True,0.0,2010 3,3,2010,Debt,Multi-Housing,Apartments,a0A2A00000Tzl86UAB,005F0000007WnNDIA0,a0I2A00000XQGkVUAX,Existing,2016 Tax @ $1814.41/Unit,a0I2A00000XQGkVUAX,City-1060,Class B,County-0284,N,False,Market-0106,7.0,2.0,,90.0,,,Multi-Housing,Southwest,,,5.5,84845.0,104.0,1995.0
3396,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000moeReQAI,12/20/2012,0.0,0062A00000moeReQAI,10/19/2012,12/20/2012 0:00,Fixed-rate,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000TzpqGUAR,005F0000007WnNDIA0,a0I2A00000XQKrQUAX,,,a0I2A00000XQKrQUAX,City-1808,Class A,County-0053,N,False,Market-0204,,3.0,,90.0,105.13,93070.51,Multi-Housing,Southwest,23826049.85,1/14/2013,11.23,226640.0,256.0,2012.0
3397,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000moft0QAA,8/23/2006,0.0,0062A00000moft0QAA,5/19/2006,8/21/2006 0:00,Fixed-rate,True,0.0,2006 2,2,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzlZ5UAJ,005F0000007WnNDIA0,a0I2A00000XQH7QUAX,Existing,2015 Tax @ $2648.64/Unit,a0I2A00000XQH7QUAX,City-0725,Class A,County-0624,N,True,Market-0059,18.0,1.0,,96.0,119.11,121370.97,Multi-Housing,Southwest,30100000.0,2/10/2016,14.354000000000001,252703.0,248.0,1999.0
3398,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofz8QAA,8/23/2006,0.0,0062A00000mofz8QAA,5/19/2006,8/21/2006 0:00,Joint Venture Equity,True,0.0,2006 2,2,2006,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzlZ6UAJ,005F0000007WnNDIA0,a0I2A00000XQH7QUAX,Existing,2015 Tax @ $2648.64/Unit,a0I2A00000XQH7QUAX,City-0725,Class A,County-0624,N,True,Market-0059,18.0,1.0,,96.0,119.11,121370.97,Multi-Housing,Southwest,30100000.0,2/10/2016,14.354000000000001,252703.0,248.0,1999.0
3400,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofx6QAA,6/29/2007,0.0,0062A00000mofx6QAA,4/27/2007,6/27/2007 0:00,Fixed-rate,True,0.0,2007 2,2,2007,Debt,Multi-Housing,Apartments,a0A2A00000TzqjNUAR,005F0000007WnNDIA0,a0I2A00000XQLeXUAX,Existing,2008 Combined Tax/Ops @ $4461.57/unit,a0I2A00000XQLeXUAX,City-1116,Class A,County-0269,N,True,Market-0013,11.0,3.0,890.0,95.0,203.23,115714.29,Multi-Housing,Southeast,32400000.0,1/18/2017,18.05,159428.0,280.0,1999.0
3401,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofzVQAQ,6/29/2007,0.0,0062A00000mofzVQAQ,4/27/2007,6/27/2007 0:00,Joint Venture Equity,True,0.0,2007 2,2,2007,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzqjQUAR,005F0000007WnNDIA0,a0I2A00000XQLeXUAX,Existing,2008 Combined Tax/Ops @ $4461.57/unit,a0I2A00000XQLeXUAX,City-1116,Class A,County-0269,N,True,Market-0013,11.0,3.0,890.0,95.0,203.23,115714.29,Multi-Housing,Southeast,32400000.0,1/18/2017,18.05,159428.0,280.0,1999.0
3403,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofx5QAA,8/7/2005,0.0,0062A00000mofx5QAA,4/15/2005,8/4/2005 0:00,Joint Venture Equity,True,,2005 2,2,2005,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzqMGUAZ,005F0000007WnNDIA0,a0I2A00000XQLK7UAP,Existing,"2016 Tax @ $2220.90/Unit, 2012 Est Tax @ $1520.75/Unit; 2012 Est Ops @ $3856.85/Unit",a0I2A00000XQLK7UAP,City-0936,Class A,County-0284,N,False,Market-0106,15.0,2.0,376.0,96.0,86.37,83333.33,Multi-Housing,Southwest,20000000.0,4/13/2012,11.2142,231560.0,240.0,1999.0
3404,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofz7QAA,12/12/2005,0.0,0062A00000mofz7QAA,9/26/2005,12/9/2005 0:00,Joint Venture Equity,True,,2005 3,3,2005,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzrDlUAJ,005F0000007WnNDIA0,a0I2A00000XQM36UAH,Existing,2015 Tax @ $1676.36/Unit; 2005 Combined Est Tax/Ops @ $3908.22/Unit,a0I2A00000XQM36UAH,City-0070,Class B,County-0624,N,False,Market-0059,15.0,3.0,372.0,94.0,59.99,45955.88,Multi-Housing,Southwest,12500000.0,9/18/2008,12.0,208352.0,272.0,1984.0
3405,0012A000023XmG6QAK,64,10278,True,False,0,False,False,False,False,False,True,True,False,61,3,20,83,23,59,False,0062A00000moaTLQAY,5/4/2015,0.0,0062A00000moaTLQAY,2/9/2015,4/30/2015 0:00,Fixed-rate,True,0.0,2015 1,1,2015,Debt,Multi-Housing,Apartments,a0A2A00000Tzr2jUAB,005F0000007WnNDIA0,a0I2A00000XQM36UAH,Existing,2015 Tax @ $1676.36/Unit; 2005 Combined Est Tax/Ops @ $3908.22/Unit,a0I2A00000XQM36UAH,City-0070,Class B,County-0624,N,False,Market-0059,15.0,3.0,372.0,94.0,59.99,45955.88,Multi-Housing,Southwest,12500000.0,9/18/2008,12.0,208352.0,272.0,1984.0
3406,0012A000023XmG6QAK,64,10278,True,False,0,False,False,False,False,False,True,True,False,61,3,20,83,23,59,False,0062A00000moaPhQAI,9/19/2008,0.0,0062A00000moaPhQAI,7/3/2008,,Miscellaneous,True,,2008 3,3,2008,Debt,Multi-Housing,Apartments,a0A2A00000TzrDmUAJ,005F0000007WnNDIA0,a0I2A00000XQM36UAH,Existing,2015 Tax @ $1676.36/Unit; 2005 Combined Est Tax/Ops @ $3908.22/Unit,a0I2A00000XQM36UAH,City-0070,Class B,County-0624,N,False,Market-0059,15.0,3.0,372.0,94.0,59.99,45955.88,Multi-Housing,Southwest,12500000.0,9/18/2008,12.0,208352.0,272.0,1984.0
3407,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofzqQAA,4/12/2006,0.0,0062A00000mofzqQAA,1/27/2006,4/11/2006 0:00,Miscellaneous,True,,2006 1,1,2006,Debt,Multi-Housing,Apartments,a0A2A00000Tzp3rUAB,005F0000007WnNDIA0,a0I2A00000XQKDZUA5,,,a0I2A00000XQKDZUA5,City-0130,Class A,County-0326,N,False,Market-0021,,,,99.0,,,Multi-Housing,Southwest,,,,,152.0,2003.0
3408,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofkSQAQ,2/14/2007,0.0,0062A00000mofkSQAQ,12/13/2006,2/13/2007 0:00,Joint Venture Equity,True,0.0,2006 4,4,2006,Equity Placement,Multi-Housing,Apartments,a0A2A00000Tzn36UAB,005F0000007WnNDIA0,a0I2A00000XQIRUUA5,Existing,2015 Tax @ $428.57/Unit; 2007 Combined Est Tax/Ops @ $3419.87/Unit,a0I2A00000XQIRUUA5,City-1211,Class B,County-0054,N,True,Market-0143,22.0,2.0,,94.0,62.56,63000.0,Multi-Housing,Southeast,12600000.0,12/23/2015,53.25,201400.0,200.0,1987.0
3409,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofyJQAQ,2/14/2007,0.0,0062A00000mofyJQAQ,11/9/2006,2/13/2007 0:00,Fixed-rate,True,0.0,2006 4,4,2006,Debt,Multi-Housing,Apartments,a0A2A00000Tzn35UAB,005F0000007WnNDIA0,a0I2A00000XQIRUUA5,Existing,2015 Tax @ $428.57/Unit; 2007 Combined Est Tax/Ops @ $3419.87/Unit,a0I2A00000XQIRUUA5,City-1211,Class B,County-0054,N,True,Market-0143,22.0,2.0,,94.0,62.56,63000.0,Multi-Housing,Southeast,12600000.0,12/23/2015,53.25,201400.0,200.0,1987.0
3411,0012A000023Y5PHQA0,39,4786,True,False,0,False,False,False,False,False,True,True,False,39,0,9,60,38,17,False,0062A00000moE7NQAU,12/29/2015,12250000.0,0062A00000moE7NQAU,9/1/2015,12/23/2015 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzn37UAB,005F0000007WnNDIA0,a0I2A00000XQIRUUA5,Existing,2015 Tax @ $428.57/Unit; 2007 Combined Est Tax/Ops @ $3419.87/Unit,a0I2A00000XQIRUUA5,City-1211,Class B,County-0054,N,True,Market-0143,22.0,2.0,,94.0,62.56,63000.0,Multi-Housing,Southeast,12600000.0,12/23/2015,53.25,201400.0,200.0,1987.0
3412,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog1WQAQ,10/8/2007,0.0,0062A00000mog1WQAQ,6/29/2007,10/5/2007 0:00,Joint Venture Equity,True,0.0,2007 2,2,2007,Equity Placement,Multi-Housing,Apartments,a0A2A00000TznUTUAZ,005F0000007WnNDIA0,a0I2A00000XQIncUAH,Existing,2016 Tax @ $2810.04/Unit,a0I2A00000XQIncUAH,City-1627,Class A,County-0154,N,False,Market-0059,22.0,2.0,326.0,94.0,220.16,254807.69,Multi-Housing,Southwest,53000000.0,4/23/2013,18.317,240735.0,208.0,1999.0
3413,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofy8QAA,4/29/2005,0.0,0062A00000mofy8QAA,4/21/2005,4/29/2005 0:00,Miscellaneous,True,,2005 2,2,2005,Debt,Multi-Housing,Apartments,a0A2A00000TzpnpUAB,005F0000007WnNDIA0,a0I2A00000XQKd9UAH,Existing,2015 Tax @ $2369.20/Unit; 2007 Ops @ $4932.42/Unit,a0I2A00000XQKd9UAH,City-1808,Class A,County-0053,N,False,Market-0204,9.0,3.0,300.0,96.0,87.99,81521.74,Multi-Housing,Southwest,15000000.0,1/10/2013,6.127999999999999,170472.0,184.0,1996.0
3414,0012A000023XxF2QAK,4,4666,True,False,0,False,False,False,True,False,False,False,False,3,1,1,4,1,2,False,0062A00000moEd6QAE,1/10/2013,0.0,0062A00000moEd6QAE,11/26/2012,1/9/2013 0:00,Fixed-rate,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000TzpnoUAB,005F0000007WnNDIA0,a0I2A00000XQKd9UAH,Existing,2015 Tax @ $2369.20/Unit; 2007 Ops @ $4932.42/Unit,a0I2A00000XQKd9UAH,City-1808,Class A,County-0053,N,False,Market-0204,9.0,3.0,300.0,96.0,87.99,81521.74,Multi-Housing,Southwest,15000000.0,1/10/2013,6.127999999999999,170472.0,184.0,1996.0
3415,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mofwIQAQ,2/2/2007,0.0,0062A00000mofwIQAQ,11/13/2006,2/2/2007 0:00,Fixed-rate,True,0.0,2006 4,4,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzmA6UAJ,005F0000007WnNDIA0,a0I2A00000XQHf0UAH,,,a0I2A00000XQHf0UAH,City-0260,Class A,County-0252,N,False,Market-0112,6.0,3.0,,97.0,76.45,82575.76,Multi-Housing,Southeast,10900000.0,10/15/2015,10.0,142571.0,132.0,1999.0
3416,0012A000023Xop8QAC,127,18232,True,False,0,False,False,False,True,False,True,True,False,121,6,32,215,38,115,False,0062A00000mog0OQAQ,6/29/2007,0.0,0062A00000mog0OQAQ,4/27/2007,6/27/2007 0:00,Fixed-rate,True,0.0,2007 2,2,2007,Debt,Multi-Housing,Apartments,a0A2A00000Tzq4mUAB,005F0000007WnNDIA0,a0I2A00000XQKkKUAX,Existing,2016 Tax @ $2590.65/Unit; 2007 Combined Est Tax/Ops @ $4942.78/Unit,a0I2A00000XQKkKUAX,City-0081,Class A,County-0239,N,True,Market-0013,1.0,4.0,300.0,89.0,97.48,123169.63,Multi-Housing,Southeast,27589997.0,10/24/2013,2.95,283032.0,224.0,1999.0
